mode_confidence,key_confidence,tempo,energy,tempo_confidence,time_signature,valence,name,echoprint_version,mode,explicit,track_number,code_version,speechiness,duration,popularity,artist_names,start_of_fade_out,liveness,acousticness,instrumentalness,time_signature_confidence,key,danceability,end_of_fade_in,num_samples,loudness
0.594,0.622,164.907,0.87,0.412,4,0.552,The Driveway,4.12,1,0,3,3.15,0.0471,223.08,42,Miley Cyrus,203.70866,0.104,0.0245,0.0,0.969,4,0.434,0.16825,4918914,-3.693
0.692,0.744,155.319,0.603,0.037,4,0.258,Polaroid,4.12,1,0,6,3.15,0.0495,230.01334,25,Imagine Dragons,222.59229,0.238,0.514,1.84e-06,1.0,1,0.424,0.28467,5071794,-6.832
0.337,0.028,86.595,0.187,0.0,3,0.769,English Lane (Commentary),4.12,1,1,1,3.15,0.943,19.03279,1,Mac Miller,19.03279,0.186,0.885,0.0,0.917,8,0.796,0.0,419673,-14.834
0.543,0.692,97.985,0.68,0.294,4,0.536,Can I Get It,4.12,0,0,6,3.15,0.0431,210.38403,83,Adele,205.28181,0.178,0.0171,0.0,1.0,9,0.703,0.23002,4638968,-6.118
0.692,0.787,90.007,0.518,0.012,4,0.427,If I Were a Boy,4.12,1,0,1,3.15,0.0313,249.14667,71,Beyoncé,236.20499,0.354,0.107,0.0,0.974,6,0.632,0.5746,5493684,-6.126
0.621,0.725,86.951,0.779,0.103,4,0.582,Lost!,4.12,1,0,3,3.15,0.0412,236.21333,37,Coldplay,208.97958,0.379,0.0057,0.837,0.988,7,0.359,0.24957,5208504,-7.52
0.496,0.548,123.395,0.968,0.298,4,0.0941,"Fuel - Live In Buenos Aires, Argentina - March 29th, 2014",4.12,1,1,7,3.15,0.169,238.03859,18,Metallica,229.20998,0.977,3e-05,0.011,0.728,8,0.264,0.0,5248751,-7.548
0.575,0.437,143.241,0.504,0.241,4,0.504,Whatcha Say - Acoustic,4.12,1,0,11,3.15,0.0317,222.52,35,Jason Derulo,216.61314,0.0396,0.684,0.0,0.605,11,0.372,0.49333,4906566,-4.323
0.349,0.187,88.057,0.593,0.427,4,0.239,Bronx Season,4.12,0,1,1,3.15,0.247,142.45638,49,Cardi B,140.4459,0.124,0.134,0.0,0.974,5,0.808,0.0,3141163,-5.063
0.381,0.409,128.015,0.979,0.886,4,0.698,Biggie Bounce (feat. Angger Dimas & Travis Porter) - Tony Romera Remix,4.12,0,0,11,3.15,0.105,270.0,0,Diplo,270.0,0.0368,0.00159,0.00572,1.0,11,0.713,0.0,5953500,-1.307
0.494,0.408,83.036,0.428,0.316,4,0.197,Lord I Need You,4.12,0,0,20,3.15,0.307,162.10844,68,Kanye West,158.77225,0.534,0.145,0.0,0.967,1,0.711,0.19152,3574491,-7.274
0.707,0.898,103.043,0.555,0.369,4,0.107,Lips On You,4.12,1,0,4,3.15,0.032,216.93079,14,Maroon 5,203.1572,0.09,0.137,2.18e-05,1.0,9,0.652,0.17388,4783324,-6.608
0.781,0.793,78.744,0.0058,0.083,4,0.0,Traffic Cops,4.12,1,0,7,3.15,0.0405,54.68,1,Calvin Harris,54.68,0.315,0.888,0.98,0.0,0,0.199,6.90794,1205694,-16.814
0.713,0.631,94.069,0.779,0.232,3,0.501,Lie,4.12,0,0,4,3.15,0.033,215.75275,17,BTS,209.30467,0.177,0.00338,0.0,0.888,6,0.541,0.18014,4757348,-5.581
0.645,0.595,120.996,0.554,0.695,4,0.395,Rescue Me - from One Night In Malibu,4.12,0,0,5,3.15,0.0449,178.81891,52,OneRepublic,172.69841,0.099,0.616,0.000192,0.994,11,0.695,0.24807,3942957,-9.819
0.4,0.014,85.992,0.461,0.219,4,0.325,gun smoke,4.12,0,1,5,3.15,0.0907,167.41006,50,21 Savage,160.85043,0.143,0.000832,4.43e-05,1.0,10,0.809,0.06957,3691392,-5.677
0.813,0.657,139.96,0.562,0.76,4,0.622,Gorilla,4.12,1,0,3,3.15,0.0381,244.48,31,Bruno Mars,231.49715,0.0974,0.453,4.5e-06,0.879,7,0.719,0.0,5390784,-6.608
0.691,0.517,74.993,0.227,0.086,4,0.182,Kiss Me,4.12,1,0,11,3.15,0.0498,280.85333,13,Ed Sheeran,264.8526,0.0248,0.64,0.00469,1.0,2,0.589,2.94893,6192816,-16.67
0.444,0.263,111.189,0.534,0.078,4,0.344,24,4.12,0,0,15,3.15,0.0384,197.89832,58,Kanye West,194.89668,0.352,0.129,0.0,0.633,5,0.424,0.19732,4363658,-6.086
0.53,0.411,169.96,0.81,0.326,4,0.637,Jiggle It,4.12,0,0,3,3.15,0.0457,170.82086,54,Marshmello,168.22858,0.16,0.00107,0.806,0.947,10,0.622,0.0,3766600,-4.355
0.679,0.685,86.891,0.209,0.073,1,0.336,Wake Me Up,4.12,1,0,5,3.15,0.406,229.61333,36,Ed Sheeran,218.9932,0.139,0.902,0.0,0.411,9,0.616,1.56073,5062974,-13.43
0.455,0.319,164.116,0.783,0.316,4,0.318,Sugar Wraith,4.12,0,0,18,3.15,0.0717,228.14667,42,Post Malone,221.97696,0.102,0.242,0.0,1.0,5,0.599,2.83864,5030634,-3.606
0.158,0.0,134.945,0.655,0.467,4,0.556,Whatever It Takes,4.12,0,0,3,3.15,0.0311,201.24,85,Imagine Dragons,193.02748,0.117,0.0362,0.0,1.0,10,0.672,0.33669,4437342,-5.021
0.314,0.021,99.947,0.547,0.3,4,0.108,As I Am (feat. Khalid),4.12,1,0,3,3.15,0.0368,174.40639,22,Justin Bieber,171.7696,0.0974,0.131,0.0,1.0,11,0.608,0.18376,3845661,-8.151
0.493,0.412,117.675,0.749,0.857,4,0.943,Streetwalker,4.12,1,0,7,3.15,0.0464,353.72,49,Michael Jackson,335.1336,0.29,0.216,0.00618,0.837,7,0.939,0.35896,7799526,-4.56
0.567,0.526,105.992,0.45,0.298,4,0.121,16 Lines,4.12,1,1,6,3.15,0.0338,244.90668,74,Lil Peep,228.8849,0.107,0.0663,1.12e-05,0.958,0,0.607,0.0,5400192,-8.507
0.668,0.586,100.418,0.378,0.271,4,0.515,Love Yourself,4.12,1,0,5,3.15,0.438,233.72,70,Justin Bieber,228.22313,0.28,0.835,0.0,1.0,4,0.609,0.27846,5153526,-9.828
0.456,0.42,91.071,0.616,0.094,4,0.654,Something Special,4.12,0,1,14,3.15,0.0338,158.46613,57,Pop Smoke,147.53378,0.101,0.252,1.93e-06,1.0,7,0.739,0.06023,3494178,-6.963
0.39,0.527,129.997,0.888,1.0,4,0.528,'Cuz I Can - Main Version/Clean,4.12,1,0,7,3.15,0.0366,223.09332,0,P!nk,218.9932,0.103,0.00637,0.0,0.881,2,0.721,0.24381,4919208,-3.78
0.584,0.584,153.06,0.537,0.332,4,0.238,Canadian Goose,4.12,0,1,1,3.15,0.197,218.20082,62,Lil Uzi Vert,203.26749,0.103,0.0855,0.0,1.0,1,0.776,0.0,4811328,-7.604
0.629,0.596,121.096,0.604,0.346,4,0.418,Bet My Heart,4.12,0,0,5,3.15,0.051,196.12054,23,Maroon 5,190.0321,0.149,0.141,0.0,1.0,8,0.759,0.17977,4324458,-6.663
0.213,0.15,93.697,0.812,0.116,5,0.526,Taylor Gang,4.12,1,1,18,3.15,0.284,335.15552,38,Wiz Khalifa,323.70938,0.691,0.0153,0.0,0.891,9,0.416,0.06385,7390179,-3.59
0.63,0.56,98.005,0.672,0.186,4,0.675,All Falls Down (feat. Juliander),4.12,1,0,10,3.15,0.0581,198.88,70,Alan Walker,193.48608,0.312,0.253,0.0,1.0,1,0.655,0.30177,4385304,-4.966
0.744,0.707,130.085,0.702,0.171,4,0.432,Wildfire,4.12,0,0,8,3.15,0.0369,199.14014,0,Demi Lovato,190.65324,0.0786,0.512,0.0,1.0,5,0.626,0.35447,4391040,-3.902
0.369,0.081,73.704,0.452,0.837,5,0.491,Remind Me (Intro),4.12,1,1,6,3.15,0.595,26.33333,1,Eminem,26.33333,0.707,0.836,0.000479,1.0,3,0.596,0.0,580650,-24.656
0.356,0.224,127.848,0.835,0.407,4,0.391,Tattoo,4.12,1,0,4,3.15,0.104,206.85333,2,Jason Derulo,201.98457,0.121,0.154,0.0,1.0,4,0.339,0.23814,4561116,-4.235
0.45,0.238,142.002,0.984,0.946,4,0.776,Still The One,4.12,0,0,17,3.15,0.0773,182.13333,65,One Direction,179.98949,0.65,0.0118,0.0,1.0,1,0.614,0.35347,4016040,-2.419
0.253,0.235,166.053,0.803,0.867,4,0.805,Up,4.12,0,0,1,3.15,0.245,156.94485,55,Cardi B,152.74086,0.0488,0.0017,0.021,1.0,11,0.864,0.16739,3460634,-5.923
0.385,0.288,74.715,0.723,0.101,4,0.287,"The Unforgiven - Live In São Paulo, Brazil - May 2nd, 1993",4.12,0,0,5,3.15,0.0428,402.2146,24,Metallica,402.2146,0.0918,0.0156,0.000653,0.948,9,0.415,0.0,8868832,-6.858
0.275,0.161,154.117,0.866,0.338,4,0.96,Phresh Out The Runway,4.12,0,1,1,3.15,0.0729,222.41333,47,Rihanna,213.02567,0.294,0.000202,0.0,0.816,9,0.691,0.33111,4904214,-5.831
0.845,0.934,109.458,0.527,0.196,4,0.178,Pretty When You Cry,4.12,0,0,7,3.15,0.0403,234.14706,0,Lana Del Rey,223.71265,0.324,0.362,0.0,1.0,10,0.503,0.17351,5162943,-6.776
0.449,0.328,115.005,0.768,0.763,4,0.204,Amsterdam,4.12,1,0,6,3.15,0.0362,241.42667,38,Imagine Dragons,230.34776,0.136,0.00852,8.49e-06,0.996,9,0.516,0.09256,5323458,-4.964
0.707,0.55,127.999,0.736,0.718,4,0.613,Waiting For Love,4.12,0,0,1,3.15,0.0527,230.61333,64,Avicii,225.01878,0.198,0.31,0.0,0.987,6,0.579,0.31347,5085024,-3.863
0.199,0.2,89.267,0.167,0.177,4,0.722,About Slave to the Rhythm - Commentary by LA Reid & Timbaland,4.12,0,0,5,3.15,0.89,37.9546,29,Michael Jackson,37.9546,0.36,0.0904,0.0,0.2,8,0.671,0.52925,836899,-14.982
0.365,0.356,80.014,0.826,0.0,4,0.329,Birthday Cake,4.12,1,1,6,3.15,0.0529,78.2,62,Rihanna,72.75392,0.355,0.32,0.000227,1.0,3,0.702,0.19723,1724310,-6.498
0.353,0.217,171.974,0.629,0.597,3,0.393,Love On The Brain,4.12,0,0,11,3.15,0.0463,224.0,32,Rihanna,218.84807,0.0814,0.072,9.58e-06,1.0,4,0.509,0.29592,4939200,-4.832
0.635,0.827,116.97,0.467,0.475,4,0.148,Save The Hero,4.12,1,0,7,3.15,0.0332,273.88,23,Beyoncé,264.3882,0.0762,0.673,0.0,1.0,10,0.551,0.40036,6039054,-10.365
0.51,0.535,105.009,0.884,0.836,4,0.86,It's Time,4.12,1,0,3,3.15,0.0372,237.98666,62,Imagine Dragons,227.14922,0.145,0.0162,0.0,0.901,2,0.656,0.0,5247606,-4.748
0.352,0.142,123.95,0.793,0.917,4,0.679,Don't Start Now,4.12,0,0,2,3.15,0.083,183.29048,64,Dua Lipa,179.1942,0.0951,0.0123,0.0,1.0,11,0.793,3.01859,4041555,-4.521
0.15,0.0,127.955,0.545,0.432,4,0.61,Drive You Crazy (feat. Jason Derulo & Juicy J),4.12,0,0,8,3.15,0.141,229.22667,23,Pitbull,225.78503,0.584,0.274,0.0,1.0,11,0.824,0.15107,5054448,-6.117
0.722,0.843,100.389,0.429,0.05,3,0.426,MLK Interlude,4.12,0,0,7,3.15,0.468,104.0078,45,Justin Bieber,104.0078,0.311,0.386,0.0,0.31,10,0.649,0.30018,2293372,-8.428
0.329,0.57,134.966,0.628,0.923,4,0.552,Hotline Bling,4.12,1,0,20,3.15,0.0551,267.06668,82,Drake,247.14159,0.0504,0.00258,0.00019,0.974,2,0.891,0.0,5888820,-7.863
0.361,0.364,177.659,0.661,0.062,4,0.331,Bite My Tongue,4.12,0,0,37,3.15,0.155,178.95433,42,Chris Brown,172.67519,0.104,0.051,0.0,1.0,8,0.535,0.24385,3945943,-5.076
0.365,0.206,94.995,0.979,0.409,4,0.242,One Step Closer - Live,4.12,1,0,1,3.15,0.0942,247.06667,27,Linkin Park,247.06667,0.41,4.97e-05,0.000125,1.0,9,0.353,2.28136,5447820,-4.464
0.09,0.0,140.043,0.654,0.376,4,0.532,Hometown (feat. Zac Brown & Danielle Bradbery),4.12,1,0,9,3.15,0.051,215.99977,39,Diplo,208.58485,0.11,0.034,0.0,1.0,9,0.63,2.14204,4762795,-7.249
0.38,0.777,122.959,0.933,0.854,4,0.836,Fireball (feat. John Ryan),4.12,1,0,3,3.15,0.056,236.2,16,Pitbull,233.38376,0.0606,0.0908,8.53e-05,1.0,10,0.761,0.09057,5208210,-5.38
0.377,0.764,110.023,0.389,0.67,4,0.549,Billie Bossa Nova,4.12,0,0,3,3.15,0.11,196.73067,80,Billie Eilish,183.94849,0.105,0.222,0.0346,1.0,7,0.895,0.22644,4337911,-11.036
0.373,0.254,96.001,0.747,0.921,4,0.926,The Girl Is Mine 2008 with will.i.am (with will.i.am) - Thriller 25th Anniversary Remix,4.12,1,0,11,3.15,0.135,190.25333,46,Michael Jackson,183.94849,0.0864,0.0443,0.0,1.0,1,0.77,0.23805,4195086,-6.626
0.755,0.792,140.053,0.838,0.852,4,0.414,Bohemian Trapsody,4.12,0,0,1,3.15,0.0312,404.66666,26,Logic,396.95673,0.101,0.0127,0.312,0.947,6,0.725,0.0,8922900,-7.486
0.53,0.514,151.548,0.828,0.646,4,0.419,Garden,4.12,0,0,7,3.15,0.148,227.94667,3,Dua Lipa,210.3902,0.141,0.00475,0.0,1.0,10,0.46,0.21633,5026224,-4.005
0.709,0.388,91.976,0.672,0.051,4,0.526,Vete,4.12,1,1,10,3.15,0.188,192.02417,81,Bad Bunny,188.48798,0.101,0.0363,8.78e-06,0.99,1,0.886,0.19156,4234133,-4.394
0.341,0.321,144.937,0.86,0.539,4,0.837,Can't Take It From Me (feat. Skip Marley) - Showtek Remix,4.12,0,0,10,3.15,0.106,180.07945,7,Major Lazer,172.98866,0.404,0.0499,1.39e-06,0.808,8,0.676,0.20889,3970752,-4.134
0.18,0.0,167.99,0.841,0.402,4,0.775,"Booty Booty (feat. Zion, Lennox, Nengo Flow, Dozi & Yomo)",4.12,1,1,2,3.15,0.142,360.0,30,Farruko,355.5033,0.185,0.045,0.0,1.0,7,0.704,0.37138,7938000,-5.616
0.369,0.259,103.326,0.53,0.368,3,0.485,One Last Song,4.12,1,0,3,3.15,0.0284,192.92245,13,Sam Smith,190.86221,0.321,0.367,0.0,0.65,1,0.672,0.0,4253940,-6.43
0.606,0.476,112.983,0.606,0.632,4,0.266,High Today (feat. Logic),4.12,1,0,12,3.15,0.066,197.02399,7,Wiz Khalifa,191.71556,0.156,0.263,0.0,0.52,8,0.779,0.24957,4344379,-5.372
0.066,0.0,123.05,0.635,0.4,4,0.225,Too Young,4.12,0,1,11,3.15,0.052,237.14667,69,Post Malone,230.89923,0.0829,0.271,3.2e-05,1.0,4,0.602,0.0,5229084,-6.526
0.323,0.339,129.991,0.701,0.267,4,0.82,Don't Hate Tha Playa,4.12,0,1,17,3.15,0.192,218.73334,34,Tyga,218.73334,0.111,0.0193,0.00379,1.0,6,0.787,0.0,4823070,-6.233
0.434,0.587,116.213,0.897,0.91,4,0.841,Naked in the Rain,4.12,0,0,12,3.15,0.0429,265.56,33,Red Hot Chili Peppers,260.6556,0.101,1.36e-05,0.039,1.0,5,0.588,0.0,5855598,-10.838
0.533,0.472,126.003,0.914,0.802,4,0.719,Heart Attack - Manhattan Clique Edit Remix,4.12,1,0,14,3.15,0.0386,202.88,3,Demi Lovato,193.84018,0.821,0.0548,8.63e-05,1.0,8,0.609,0.0,4473504,-4.345
0.5,0.514,129.943,0.883,0.779,4,0.461,So What,4.12,0,0,10,3.15,0.0733,281.52054,77,BTS,274.69788,0.0481,0.0238,0.0,0.995,9,0.657,3.28562,6207528,-4.294
0.528,0.573,131.951,0.423,0.707,4,0.208,Moving On,4.12,1,1,9,3.15,0.0453,203.8,59,Lil Peep,192.8127,0.108,0.00806,0.0,0.974,2,0.822,0.0927,4493790,-4.846
0.599,0.565,94.975,0.476,0.373,4,0.531,You Like,4.12,1,0,36,3.15,0.204,146.20993,5,Chris Brown,139.93506,0.0856,0.258,0.0,1.0,8,0.622,0.21519,3223929,-8.751
0.454,0.453,92.063,0.569,0.613,4,0.589,Nikes On My Feet,4.12,0,1,4,3.15,0.265,164.63197,74,Mac Miller,159.90422,0.111,0.563,0.0,1.0,9,0.8,0.21447,3630135,-5.104
0.462,0.68,158.029,0.569,0.483,4,0.565,Rockstarz (feat. Gab3),4.12,1,1,6,3.15,0.33,137.70667,55,Lil Peep,133.99075,0.0527,0.0475,0.0,0.994,1,0.603,0.06381,3036432,-7.119
0.343,0.496,120.065,0.434,0.582,4,0.777,Blow,4.12,1,0,4,3.15,0.091,309.72,58,Beyoncé,305.33078,0.234,0.242,0.00146,1.0,0,0.875,0.32086,6829326,-7.683
0.866,1.0,89.847,0.827,0.746,4,0.912,I Feel Fine - Remastered 2015,4.12,1,0,7,3.15,0.0283,139.34666,67,The Beatles,129.27129,0.127,0.0904,3.73e-06,1.0,7,0.564,3.50041,3072594,-7.089
0.524,0.349,119.863,0.5,0.196,4,0.837,Oh My Gawd (feat. Nicki Minaj & K4mo) - Riton Remix,4.12,1,0,8,3.15,0.313,209.98965,18,Major Lazer,209.98965,0.0602,0.0249,0.0039,0.904,7,0.628,0.0,4630272,-5.075
0.225,0.26,116.927,0.835,0.483,4,0.6,Rhyme Or Reason,4.12,0,1,3,3.15,0.241,301.7213,40,Eminem,301.7213,0.0552,0.129,0.0,1.0,4,0.845,0.0,6652955,-3.814
0.346,0.259,129.473,0.932,0.267,4,0.33,No Love,4.12,1,1,9,3.15,0.255,299.50668,10,Eminem,295.98477,0.177,0.119,0.0,0.984,11,0.522,0.0,6604122,-2.87
0.414,0.356,94.996,0.841,0.731,4,0.468,Style - Karaoke Version,4.12,1,0,3,3.15,0.0312,230.30322,22,Taylor Swift,220.82758,0.104,0.000585,0.821,0.864,2,0.57,0.0,5078186,-6.12
0.384,0.208,132.963,0.696,0.451,4,0.711,Sex In The Lounge,4.12,0,0,9,3.15,0.059,207.77333,1,Nicki Minaj,201.14867,0.14,0.31,0.0,0.861,9,0.733,0.11025,4581402,-6.93
0.547,0.5,108.387,0.923,0.87,4,0.751,Tonight's the Night,4.12,1,0,4,3.15,0.0577,236.76,0,P!nk,225.32645,0.103,0.132,0.0,1.0,7,0.671,0.0,5220558,-3.279
0.422,0.421,145.091,0.581,0.435,4,0.417,Be My Baby,4.12,0,0,7,3.15,0.0354,217.05333,17,Ariana Grande,209.01442,0.0824,0.0734,8.26e-06,0.839,3,0.622,0.31583,4786026,-6.256
0.455,0.718,144.081,0.922,0.29,4,0.659,Desperation,4.12,1,0,18,3.15,0.256,236.65897,0,Eminem,231.47392,0.0681,0.19,0.0,0.958,2,0.71,0.0,5218330,-2.398
0.525,0.385,131.952,0.684,0.862,4,0.442,Be Right Now,4.12,1,0,14,3.15,0.0566,211.08,70,Ed Sheeran,206.12933,0.0524,0.00494,0.000478,0.977,11,0.501,0.19732,4654314,-6.706
0.0,0.0,64.547,0.23,0.138,3,0.0914,The Cube - Scene,4.12,1,0,9,3.15,0.331,27.24,0,Logic,27.24,0.113,0.0848,0.0128,1.0,1,0.646,0.34531,600642,-21.877
0.261,0.2,124.976,0.814,0.857,4,0.686,Donatella,4.12,0,1,9,3.15,0.23,264.96,20,Lady Gaga,264.96,0.425,0.012,0.0,1.0,9,0.694,0.0,5842368,-4.919
0.516,0.56,173.67,0.669,0.292,3,0.514,Oh! Darling - 2019 Mix,4.12,1,0,4,3.15,0.0395,207.14667,57,The Beatles,199.07048,0.347,0.0344,0.00395,0.669,4,0.437,0.22644,4567584,-6.524
0.476,0.49,140.121,0.491,0.82,4,0.334,Talk Up (feat. Jay-Z),4.12,1,1,11,3.15,0.138,223.24,62,Drake,218.67973,0.292,0.00354,6.5e-06,0.985,11,0.758,0.13365,4922442,-9.877
0.0,0.0,169.743,0.648,0.37,4,0.497,"Baby, You Make Me Crazy",4.12,0,0,7,3.15,0.0994,207.96638,56,Sam Smith,203.9815,0.176,0.00739,4.87e-05,1.0,5,0.513,0.0,4585659,-7.714
0.563,0.49,199.917,0.795,0.378,4,0.452,Particula - Mixed,4.12,1,1,6,3.15,0.137,86.42721,8,Major Lazer,86.42721,0.482,0.0267,0.00128,1.0,8,0.484,0.0,1905720,-5.583
0.551,0.574,80.386,0.351,0.111,4,0.063,Don't Let Me Be Misunderstood,4.12,0,0,14,3.15,0.0327,181.89705,34,Lana Del Rey,172.06567,0.107,0.316,5.93e-06,0.667,9,0.327,0.0,4010830,-10.488
0.538,0.539,129.988,0.598,0.542,4,0.356,Sorry,4.12,1,1,4,3.15,0.0535,232.56,72,Beyoncé,228.51338,0.253,0.00175,4.44e-06,0.974,2,0.775,0.0,5127948,-7.274
0.531,0.507,110.252,0.604,0.834,4,0.95,Just A Little Bit Of You,4.12,1,0,6,3.15,0.0366,190.8,29,Michael Jackson,182.87456,0.469,0.485,0.0,1.0,8,0.758,0.41211,4207140,-12.52
0.077,0.0,155.931,0.84,0.284,4,0.0676,Life Is War,4.12,1,1,29,3.15,0.0871,312.83606,37,G-Eazy,303.74603,0.164,0.0122,0.0,0.965,7,0.541,0.0,6898035,-5.061
0.359,0.285,130.315,0.158,0.031,3,0.424,New Year's Day - Commentary,4.12,0,0,29,3.15,0.946,167.90926,23,Taylor Swift,165.73824,0.257,0.982,0.0,0.313,5,0.719,0.48853,3702399,-13.859
0.469,0.331,169.373,0.754,0.088,4,0.295,Bleeding Out,4.12,0,0,9,3.15,0.0732,221.05333,1,Imagine Dragons,211.69633,0.103,0.0195,1.3e-06,1.0,5,0.299,0.06408,4874226,-4.078
0.673,0.688,149.952,0.762,0.052,4,0.707,Demons (feat. Fivio Foreign & Sosa Geek),4.12,0,0,13,3.15,0.355,204.80544,42,Drake,184.95274,0.134,0.43,0.0,1.0,0,0.505,0.0,4515960,-3.436
0.672,0.781,157.962,0.81,0.634,4,0.783,Messin' Around (with Enrique Iglesias),4.12,1,1,4,3.15,0.0472,222.69333,50,Pitbull,218.37206,0.0419,0.0148,0.0,1.0,2,0.568,0.09859,4910388,-4.593
0.615,0.064,161.832,0.741,0.425,4,0.544,Worry About Me,4.12,1,1,2,3.15,0.203,179.76,37,Ellie Goulding,171.50839,0.329,0.113,0.0,1.0,5,0.665,0.2234,3963708,-7.128
0.67,0.687,149.746,0.414,0.336,4,0.404,Joanne,4.12,1,0,3,3.15,0.0273,196.90668,26,Lady Gaga,186.3982,0.0998,0.146,0.0,1.0,7,0.549,0.24367,4341792,-8.453
0.476,0.444,105.0,0.809,0.248,4,0.81,Fire Waist - Mixed,4.12,0,0,9,3.15,0.0598,83.35714,22,Major Lazer,83.35714,0.325,0.00709,2.61e-06,1.0,5,0.836,0.0,1838025,-7.051
0.511,0.436,173.136,0.663,0.124,4,0.428,Strawberry Swing,4.12,1,0,9,3.15,0.0458,249.66667,42,Coldplay,233.3083,0.191,0.00722,0.797,1.0,1,0.378,0.16268,5505150,-10.476
0.163,0.001,146.975,0.567,0.665,4,0.827,a&t,4.12,1,1,3,3.15,0.0964,211.58833,46,21 Savage,208.48618,0.0898,0.00169,0.0,1.0,5,0.924,0.0,4665523,-5.009
0.303,0.019,111.758,0.145,0.135,5,0.719,Loitering (Commentary),4.12,0,1,21,3.15,0.884,28.41469,0,Mac Miller,28.41469,0.352,0.7,0.0,0.04,4,0.828,0.0,626544,-16.1
0.406,0.615,110.017,0.945,0.81,4,0.495,Biggie Bounce (feat. Angger Dimas & Travis Porte),4.12,1,0,6,3.15,0.07,224.76917,1,Diplo,216.10231,0.232,0.00183,0.0,1.0,7,0.726,0.0,4956160,-3.591
0.488,0.353,103.493,0.577,0.447,4,0.978,Neon Rocks,4.12,1,0,6,3.15,0.0463,228.28,2,Calvin Harris,226.25523,0.312,0.00404,0.239,1.0,2,0.802,2.67029,5033574,-6.675
0.692,0.704,77.566,0.514,0.448,4,0.517,Living Proof,4.12,1,0,2,3.15,0.082,194.44,60,Camila Cabello,188.80145,0.359,0.109,0.0,0.996,7,0.735,0.10213,4287402,-5.464
0.577,0.517,134.052,0.906,0.87,4,0.412,Never Been Hurt,4.12,1,0,11,3.15,0.083,236.68,19,Demi Lovato,229.97043,0.0586,0.0147,0.0,0.952,7,0.514,0.1741,5218794,-4.184
0.454,0.325,150.023,0.798,0.082,4,0.692,Kill My Vibe,4.12,1,1,11,3.15,0.236,128.03918,62,XXXTENTACION,128.03918,0.107,0.545,3.29e-05,1.0,2,0.88,0.0,2823264,-4.536
0.528,0.448,89.999,0.415,0.082,4,0.328,Crowded Room (feat. 6LACK),4.12,0,0,9,3.15,0.0518,186.45941,34,Selena Gomez,181.04599,0.103,0.764,2.51e-06,0.731,7,0.724,0.23796,4111430,-8.408
0.675,0.644,127.822,0.363,0.066,4,0.201,BIGGER,4.12,0,0,2,3.15,0.0368,226.47905,54,Beyoncé,221.48354,0.125,0.645,0.0,0.542,5,0.484,0.0,4993863,-8.094
0.633,0.533,63.425,0.0701,0.0,4,0.288,Love song,4.12,1,1,6,3.15,0.0367,229.32553,72,Lana Del Rey,222.32526,0.0805,0.966,0.00017,0.959,9,0.384,2.9083,5056628,-16.512
0.527,0.477,122.044,0.557,0.701,4,0.4,Made For You,4.12,1,0,1,3.15,0.041,257.49332,0,OneRepublic,252.1455,0.0977,0.137,0.0201,0.948,7,0.637,0.48218,5677728,-10.196
0.673,0.714,95.711,0.651,0.126,4,0.624,Sgt Pepper's Lonely Hearts Club Band,4.12,1,0,1,3.15,0.0932,122.37333,30,The Beatles,122.37334,0.905,0.218,5.87e-05,1.0,7,0.438,2.7922,2698332,-10.615
0.557,0.77,176.079,0.958,0.626,4,0.187,We Will Rock You - Live,4.12,1,0,13,3.15,0.157,129.33333,48,Queen,129.33333,0.413,0.0013,0.0123,1.0,9,0.383,0.0,2851800,-4.883
0.025,0.0,114.048,0.609,0.446,4,0.312,Cool for the Summer,4.12,0,0,2,3.15,0.0357,214.73964,16,Demi Lovato,210.07092,0.13,0.00366,0.000147,0.661,10,0.581,0.29084,4735009,-5.6
0.525,0.162,157.925,0.71,0.444,4,0.557,London Boy,4.12,1,0,11,3.15,0.05,190.24,77,Taylor Swift,182.43918,0.133,0.0246,0.000104,1.0,1,0.695,0.2098,4194792,-6.639
0.416,0.458,75.478,0.624,0.001,4,0.671,Sexy Sadie - Remastered 2009,4.12,1,0,5,3.15,0.0285,195.26666,55,The Beatles,185.90475,0.117,0.33,0.00622,0.874,0,0.577,0.16268,4305630,-9.626
0.623,0.331,93.992,0.858,0.541,4,0.591,Titans (feat. Sia & Labrinth),4.12,1,0,1,3.15,0.0463,199.16884,44,Major Lazer,192.89397,0.143,0.0999,0.00017,1.0,7,0.722,0.0,4391673,-4.891
0.017,0.206,128.008,0.776,0.844,4,0.887,Drinks for You (Ladies Anthem) (feat. J. Lo),4.12,0,0,7,3.15,0.0593,196.92,23,Pitbull,186.88,0.119,0.057,0.000153,0.983,3,0.793,0.11075,4342086,-8.35
0.327,0.121,90.928,0.798,0.042,4,0.408,Sober,4.12,1,0,2,3.15,0.0306,251.53333,47,P!nk,247.34476,0.182,0.0696,0.0,1.0,6,0.611,0.29129,5546310,-4.907
0.412,0.405,101.51,0.982,0.229,4,0.0833,Battery - Live,4.12,1,0,12,3.15,0.126,313.58667,39,Metallica,313.58667,0.412,0.000157,0.00246,0.767,8,0.341,0.0,6914586,-6.925
0.237,0.011,131.949,0.653,0.909,4,0.794,Bad Decisions,4.12,0,1,10,3.15,0.0425,226.42667,36,Ariana Grande,220.36897,0.279,0.0173,0.0,1.0,4,0.696,0.18762,4992708,-5.36
